t      	v      	nai    	nass   	ki     	kss    	cai    	cass   	cansr  	cajsr  	Jrel   	CaMKt  	Jup    	Jtr    	Jdiff  	JdiffNa	JdiffK 	Jleak  	INa    	INaL   	Ito    	ICaL   	ICaNa  	ICaK   	IKr    	IKs    	IK1    	INaCa_i	INaCa_ss	INaCa  	INaK   	IKb    	INab   	IpCa   	ICab   	Ist    	dt     	APD    
9.988017e+00      	39.2822	7.21926	7.22224	144.435	144.433	0.000135205	0.00920835	1.58771	0.587699	0.205864	0.0125932	0.000486294	0.00999819	0.0453623	0.00149272	-0.0010161	0.000416774	-0.0433223	-0.125489	0.501905	-0.961359	-0.297943	0.488948	0.258812	0.00886683	5.69776e-05	0.0513538	-0.162216	-0.110863	0.199279	0.302884	-0.0017237	0.000106389	-0.000483476	0      	0.005  	272.099
1.003802e+01      	39.2713	7.21926	7.22225	144.435	144.433	0.000135815	0.00921528	1.58769	0.585812	0.203824	0.0125986	0.000489838	0.0100169	0.0453944	0.00149619	-0.00101448	0.000416769	-0.0423232	-0.125493	0.498971	-0.960162	-0.2975	0.487963	0.259343	0.00892115	5.70387e-05	0.0515194	-0.16233	-0.110811	0.199267	0.302821	-0.00172434	0.000106766	-0.000483753	0      	0.005  	272.099
1.008802e+01      	39.2603	7.21926	7.22226	144.435	144.433	0.000136426	0.00922141	1.58767	0.583949	0.201805	0.0126041	0.000493382	0.0100354	0.0454223	0.00149956	-0.00101285	0.000416764	-0.0413477	-0.125498	0.496058	-0.958999	-0.297059	0.486981	0.259872	0.00897545	5.70995e-05	0.0516839	-0.162436	-0.110752	0.199254	0.302758	-0.00172498	0.000107144	-0.000484029	0      	0.005  	272.099
1.013802e+01      	39.2494	7.21926	7.22226	144.435	144.433	0.000137038	0.00922674	1.58765	0.582109	0.199806	0.0126095	0.000496927	0.0100536	0.0454463	0.00150284	-0.00101122	0.000416759	-0.0403953	-0.125502	0.493166	-0.957871	-0.296619	0.486002	0.260398	0.00902974	5.71603e-05	0.051847	-0.162535	-0.110688	0.199241	0.302695	-0.00172562	0.000107521	-0.000484304	0      	0.005  	272.099
1.018802e+01      	39.2386	7.21926	7.22227	144.435	144.433	0.000137651	0.00923129	1.58763	0.580293	0.197826	0.0126149	0.000500473	0.0100716	0.0454664	0.00150604	-0.00100958	0.000416754	-0.0394653	-0.125506	0.490293	-0.956776	-0.296181	0.485028	0.260922	0.009084	5.72208e-05	0.0520089	-0.162626	-0.110617	0.199229	0.302632	-0.00172625	0.000107898	-0.000484578	0      	0.005  	272.099
1.023802e+01      	39.2278	7.21926	7.22228	144.435	144.433	0.000138266	0.00923507	1.58761	0.578499	0.195866	0.0126203	0.000504018	0.0100894	0.0454826	0.00150914	-0.00100794	0.000416749	-0.0385572	-0.125511	0.487441	-0.955714	-0.295743	0.484057	0.261442	0.00913824	5.72812e-05	0.0521694	-0.162709	-0.11054	0.199217	0.30257	-0.00172689	0.000108276	-0.000484852	0      	0.005  	272.099
1.028802e+01      	39.217 	7.21926	7.22228	144.435	144.433	0.000138881	0.00923809	1.58759	0.576729	0.193924	0.0126257	0.000507563	0.0101069	0.045495	0.00151216	-0.00100629	0.000416744	-0.0376705	-0.125515	0.484609	-0.954684	-0.295307	0.483091	0.26196	0.00919247	5.73415e-05	0.0523287	-0.162786	-0.110457	0.199204	0.302507	-0.00172752	0.000108653	-0.000485124	0      	0.005  	272.099
1.033802e+01      	39.2063	7.21926	7.22229	144.435	144.433	0.000139498	0.00924036	1.58758	0.57498	0.192002	0.0126312	0.000511107	0.0101242	0.0455037	0.00151509	-0.00100464	0.000416739	-0.0368046	-0.125519	0.481797	-0.953685	-0.294872	0.482128	0.262476	0.00924667	5.74015e-05	0.0524866	-0.162856	-0.110369	0.199192	0.302445	-0.00172815	0.000109031	-0.000485395	0      	0.005  	272.099
1.038802e+01      	39.1956	7.21926	7.2223 	144.435	144.433	0.000140116	0.0092419	1.58756	0.573253	0.190099	0.0126366	0.000514651	0.0101413	0.0455086	0.00151794	-0.00100298	0.000416734	-0.035959	-0.125524	0.479005	-0.952717	-0.294437	0.481168	0.262989	0.00930085	5.74613e-05	0.0526431	-0.162918	-0.110275	0.199179	0.302384	-0.00172877	0.000109408	-0.000485665	0      	0.005  	272.099
1.043802e+01      	39.185 	7.21926	7.2223 	144.435	144.433	0.000140734	0.00924272	1.58754	0.571548	0.188214	0.012642	0.000518193	0.0101582	0.04551	0.0015207	-0.00100132	0.000416729	-0.0351333	-0.125528	0.476234	-0.951777	-0.294004	0.480213	0.263499	0.00935502	5.7521e-05	0.0527983	-0.162974	-0.110176	0.199167	0.302322	-0.0017294	0.000109785	-0.000485934	0      	0.005  	272.099
1.048802e+01      	39.1744	7.21926	7.22231	144.435	144.433	0.000141354	0.00924283	1.58752	0.569865	0.186348	0.0126474	0.000521734	0.0101749	0.0455078	0.00152339	-0.00099966	0.000416725	-0.0343268	-0.125532	0.473482	-0.950867	-0.293573	0.479261	0.264007	0.00940916	5.75804e-05	0.0529521	-0.163023	-0.110071	0.199155	0.302261	-0.00173002	0.000110162	-0.000486202	0      	0.005  	272.099
1.053802e+01      	39.1639	7.21926	7.22231	144.435	144.433	0.000141974	0.00924224	1.5875 	0.568203	0.1845 	0.0126528	0.000525273	0.0101914	0.0455021	0.00152598	-0.000997992	0.00041672	-0.0335393	-0.125536	0.47075	-0.949985	-0.293142	0.478313	0.264512	0.00946329	5.76397e-05	0.0531045	-0.163065	-0.109961	0.199143	0.3022 	-0.00173064	0.000110538	-0.000486469	0      	0.005  	272.099
1.058802e+01      	39.1534	7.21926	7.22232	144.435	144.433	0.000142595	0.00924097	1.58748	0.566561	0.182671	0.0126583	0.00052881	0.0102076	0.045493	0.0015285	-0.000996322	0.000416715	-0.0327701	-0.12554	0.468038	-0.94913	-0.292712	0.477369	0.265014	0.00951739	5.76987e-05	0.0532556	-0.163101	-0.109845	0.199131	0.302139	-0.00173125	0.000110915	-0.000486735	0      	0.005  	272.099
1.063802e+01      	39.143 	7.21926	7.22232	144.435	144.433	0.000143217	0.00923903	1.58747	0.56494	0.180859	0.0126637	0.000532345	0.0102237	0.0454805	0.00153094	-0.000994649	0.00041671	-0.0320189	-0.125544	0.465346	-0.948301	-0.292283	0.476429	0.265514	0.00957148	5.77574e-05	0.0534052	-0.16313	-0.109725	0.199119	0.302079	-0.00173186	0.000111291	-0.000486999	0      	0.005  	272.099
1.068802e+01      	39.1326	7.21926	7.22233	144.435	144.433	0.000143839	0.00923643	1.58745	0.563339	0.179065	0.0126691	0.000535877	0.0102395	0.0454647	0.00153331	-0.000992973	0.000416706	-0.0312852	-0.125548	0.462674	-0.947498	-0.291856	0.475492	0.266011	0.00962554	5.7816e-05	0.0535534	-0.163154	-0.1096	0.199107	0.302019	-0.00173247	0.000111667	-0.000487262	0      	0.005  	272.099
1.073802e+01      	39.1223	7.21926	7.22233	144.435	144.433	0.000144462	0.00923318	1.58743	0.561758	0.177289	0.0126745	0.000539407	0.0102552	0.0454457	0.00153559	-0.000991294	0.000416701	-0.0305686	-0.125552	0.460021	-0.94672	-0.291429	0.474559	0.266506	0.00967959	5.78743e-05	0.0537001	-0.16317	-0.10947	0.199095	0.301959	-0.00173308	0.000112042	-0.000487524	0      	0.005  	272.099
1.078802e+01      	39.112 	7.21926	7.22234	144.435	144.433	0.000145086	0.0092293	1.58741	0.560197	0.175531	0.01268	0.000542934	0.0102706	0.0454235	0.0015378	-0.000989613	0.000416696	-0.0298687	-0.125556	0.457387	-0.945966	-0.291003	0.47363	0.266998	0.00973361	5.79323e-05	0.0538454	-0.163181	-0.109336	0.199083	0.3019 	-0.00173368	0.000112417	-0.000487785	0      	0.005  	272.099
1.083802e+01      	39.1018	7.21926	7.22234	144.435	144.433	0.00014571	0.0092248	1.5874 	0.558655	0.173789	0.0126854	0.000546457	0.0102859	0.0453982	0.00153993	-0.000987931	0.000416692	-0.0291851	-0.125559	0.454773	-0.945236	-0.290579	0.472704	0.267487	0.00978761	5.79901e-05	0.0539893	-0.163186	-0.109197	0.199071	0.301841	-0.00173428	0.000112792	-0.000488044	0      	0.005  	272.099
1.088802e+01      	39.0916	7.21926	7.22235	144.435	144.433	0.000146335	0.00921969	1.58738	0.557133	0.172065	0.0126908	0.000549977	0.010301	0.0453698	0.00154199	-0.000986246	0.000416687	-0.0285173	-0.125563	0.452179	-0.944529	-0.290155	0.471782	0.267974	0.0098416	5.80477e-05	0.0541317	-0.163185	-0.109053	0.19906	0.301782	-0.00173488	0.000113166	-0.000488302	0      	0.005  	272.099
1.093802e+01      	39.0815	7.21926	7.22235	144.435	144.433	0.00014696	0.00921399	1.58736	0.555629	0.170358	0.0126962	0.000553493	0.0103158	0.0453384	0.00154397	-0.000984561	0.000416683	-0.027865	-0.125566	0.449604	-0.943844	-0.289732	0.470864	0.268459	0.00989556	5.8105e-05	0.0542727	-0.163178	-0.108905	0.199048	0.301723	-0.00173548	0.00011354	-0.000488559	0      	0.005  	272.099
1.098802e+01      	39.0715	7.21927	7.22236	144.435	144.433	0.000147586	0.0092077	1.58734	0.554145	0.168668	0.0127017	0.000557005	0.0103305	0.0453041	0.00154589	-0.000982873	0.000416678	-0.0272279	-0.12557	0.447048	-0.943181	-0.28931	0.46995	0.268941	0.0099495	5.8162e-05	0.0544122	-0.163165	-0.108753	0.199036	0.301665	-0.00173607	0.000113914	-0.000488814	0      	0.005  	272.099
1.103802e+01      	39.0615	7.21927	7.22236	144.435	144.433	0.000148212	0.00920083	1.58733	0.552678	0.166994	0.0127071	0.000560513	0.010345	0.045267	0.00154773	-0.000981185	0.000416674	-0.0266055	-0.125573	0.44451	-0.942538	-0.28889	0.469039	0.26942	0.0100034	5.82188e-05	0.0545502	-0.163147	-0.108597	0.199025	0.301607	-0.00173665	0.000114286	-0.000489068	0      	0.005  	272.099
1.108802e+01      	39.0515	7.21927	7.22237	144.435	144.433	0.000148838	0.00919341	1.58731	0.55123	0.165337	0.0127125	0.000564017	0.0103594	0.045227	0.0015495	-0.000979495	0.000416669	-0.0259975	-0.125576	0.441992	-0.941916	-0.28847	0.468132	0.269897	0.0100573	5.82752e-05	0.0546867	-0.163123	-0.108437	0.199013	0.30155	-0.00173724	0.000114659	-0.000489321	0      	0.005  	272.099
1.113802e+01      	39.0417	7.21927	7.22237	144.435	144.433	0.000149465	0.00918543	1.58729	0.5498 	0.163696	0.0127179	0.000567516	0.0103735	0.0451843	0.0015512	-0.000977805	0.000416665	-0.0254036	-0.125579	0.439493	-0.941313	-0.288051	0.467228	0.270371	0.0101112	5.83315e-05	0.0548218	-0.163094	-0.108272	0.199002	0.301492	-0.00173782	0.000115031	-0.000489572	0      	0.005  	272.099
1.118802e+01      	39.0318	7.21927	7.22237	144.435	144.433	0.000150092	0.00917692	1.58728	0.548387	0.162072	0.0127233	0.000571011	0.0103875	0.0451388	0.00155284	-0.000976115	0.000416661	-0.0248234	-0.125582	0.437013	-0.94073	-0.287633	0.466328	0.270843	0.0101651	5.83874e-05	0.0549554	-0.16306	-0.108104	0.198991	0.301435	-0.0017384	0.000115402	-0.000489822	0      	0.005  	272.099
1.123802e+01      	39.0221	7.21927	7.22238	144.435	144.433	0.00015072	0.00916789	1.58726	0.546992	0.160463	0.0127287	0.0005745	0.0104013	0.0450908	0.0015544	-0.000974423	0.000416656	-0.0242567	-0.125585	0.434551	-0.940165	-0.287216	0.465432	0.271313	0.0102189	5.8443e-05	0.0550874	-0.16302	-0.107932	0.19898	0.301379	-0.00173897	0.000115773	-0.00049007	0      	0.005  	272.099
1.128802e+01      	39.0124	7.21927	7.22238	144.435	144.433	0.000151347	0.00915834	1.58724	0.545614	0.15887	0.0127342	0.000577984	0.0104149	0.0450402	0.0015559	-0.000972732	0.000416652	-0.023703	-0.125588	0.432108	-0.939617	-0.2868	0.464539	0.27178	0.0102727	5.84984e-05	0.055218	-0.162975	-0.107757	0.198968	0.301323	-0.00173954	0.000116143	-0.000490317	0      	0.005  	272.099
1.133802e+01      	39.0027	7.21927	7.22238	144.435	144.433	0.000151975	0.00914829	1.58723	0.544253	0.157293	0.0127396	0.000581463	0.0104284	0.044987	0.00155734	-0.00097104	0.000416648	-0.0231621	-0.12559	0.429683	-0.939087	-0.286385	0.46365	0.272244	0.0103265	5.85535e-05	0.0553471	-0.162925	-0.107578	0.198957	0.301267	-0.00174011	0.000116513	-0.000490562	0      	0.005  	272.099
1.138802e+01      	38.9932	7.21927	7.22239	144.435	144.433	0.000152602	0.00913775	1.58721	0.542909	0.155732	0.012745	0.000584936	0.0104417	0.0449314	0.00155871	-0.000969349	0.000416643	-0.0226337	-0.125593	0.427277	-0.938573	-0.28597	0.462764	0.272706	0.0103803	5.86082e-05	0.0554747	-0.16287	-0.107395	0.198946	0.301211	-0.00174067	0.000116881	-0.000490806	0      	0.005  	272.099
1.143802e+01      	38.9836	7.21927	7.22239	144.435	144.433	0.00015323	0.00912673	1.5872 	0.541582	0.154186	0.0127504	0.000588403	0.0104548	0.0448734	0.00156001	-0.000967658	0.000416639	-0.0221174	-0.125595	0.424889	-0.938076	-0.285557	0.461882	0.273166	0.0104341	5.86627e-05	0.0556008	-0.16281	-0.107209	0.198935	0.301156	-0.00174123	0.00011725	-0.000491049	0      	0.005  	272.099
1.148802e+01      	38.9742	7.21927	7.22239	144.435	144.433	0.000153858	0.00911524	1.58718	0.54027	0.152655	0.0127558	0.000591865	0.0104678	0.0448131	0.00156126	-0.000965967	0.000416635	-0.021613	-0.125598	0.422519	-0.937594	-0.285145	0.461003	0.273623	0.0104878	5.87169e-05	0.0557254	-0.162745	-0.10702	0.198924	0.301101	-0.00174179	0.000117617	-0.00049129	0      	0.005  	272.099
1.153802e+01      	38.9648	7.21927	7.22239	144.435	144.433	0.000154486	0.0091033	1.58716	0.538975	0.15114	0.0127612	0.00059532	0.0104806	0.0447504	0.00156244	-0.000964277	0.000416631	-0.0211203	-0.1256	0.420167	-0.937127	-0.284733	0.460128	0.274078	0.0105415	5.87708e-05	0.0558485	-0.162676	-0.106827	0.198914	0.301047	-0.00174234	0.000117984	-0.000491529	0      	0.005  	272.099
1.158802e+01      	38.9554	7.21927	7.2224 	144.435	144.433	0.000155113	0.00909091	1.58715	0.537696	0.149639	0.0127666	0.000598769	0.0104933	0.0446856	0.00156356	-0.000962587	0.000416627	-0.0206388	-0.125602	0.417833	-0.936674	-0.284322	0.459256	0.27453	0.0105952	5.88243e-05	0.0559701	-0.162601	-0.106631	0.198903	0.300993	-0.00174289	0.00011835	-0.000491767	0      	0.005  	272.099
1.163802e+01      	38.9462	7.21927	7.2224 	144.435	144.433	0.000155741	0.00907808	1.58713	0.536433	0.148153	0.012772	0.000602211	0.0105057	0.0446185	0.00156462	-0.000960899	0.000416623	-0.0201685	-0.125604	0.415517	-0.936235	-0.283912	0.458388	0.27498	0.0106489	5.88776e-05	0.0560902	-0.162523	-0.106432	0.198892	0.300939	-0.00174344	0.000118715	-0.000492004	0      	0.005  	272.099
1.168802e+01      	38.937 	7.21927	7.2224 	144.435	144.433	0.000156369	0.00906483	1.58712	0.535185	0.146682	0.0127774	0.000605647	0.0105181	0.0445493	0.00156562	-0.000959211	0.000416619	-0.0197089	-0.125605	0.413218	-0.93581	-0.283503	0.457524	0.275428	0.0107025	5.89306e-05	0.0562088	-0.16244	-0.106231	0.198882	0.300885	-0.00174398	0.00011908	-0.000492239	0      	0.005  	272.099
1.173802e+01      	38.9278	7.21927	7.2224 	144.435	144.433	0.000156996	0.00905117	1.5871 	0.533953	0.145226	0.0127828	0.000609075	0.0105303	0.0444781	0.00156656	-0.000957524	0.000416614	-0.01926	-0.125607	0.410937	-0.935397	-0.283095	0.456662	0.275873	0.0107562	5.89832e-05	0.056326	-0.162352	-0.106026	0.198871	0.300832	-0.00174452	0.000119444	-0.000492472	0      	0.005  	272.099
1.178802e+01      	38.9187	7.21927	7.22241	144.435	144.433	0.000157624	0.0090371	1.58709	0.532735	0.143784	0.0127882	0.000612497	0.0105423	0.0444048	0.00156744	-0.000955839	0.00041661	-0.0188213	-0.125608	0.408674	-0.934997	-0.282688	0.455805	0.276316	0.0108098	5.90356e-05	0.0564416	-0.16226	-0.105818	0.198861	0.30078	-0.00174506	0.000119807	-0.000492704	0      	0.005  	272.099
1.183802e+01      	38.9097	7.21927	7.22241	144.435	144.433	0.000158251	0.00902264	1.58707	0.531533	0.142356	0.0127936	0.000615912	0.0105542	0.0443296	0.00156827	-0.000954155	0.000416606	-0.0183927	-0.12561	0.406428	-0.934609	-0.282281	0.45495	0.276756	0.0108634	5.90876e-05	0.0565557	-0.162164	-0.105608	0.19885	0.300727	-0.00174559	0.000120169	-0.000492934	0      	0.005  	272.099
1.188802e+01      	38.9007	7.21927	7.22241	144.435	144.433	0.000158877	0.0090078	1.58706	0.530345	0.140942	0.012799	0.000619319	0.0105659	0.0442524	0.00156904	-0.000952472	0.000416603	-0.0179739	-0.125611	0.404199	-0.934232	-0.281876	0.454099	0.277195	0.0109169	5.91393e-05	0.0566684	-0.162063	-0.105395	0.19884	0.300675	-0.00174612	0.000120531	-0.000493163	0      	0.005  	272.099
1.193802e+01      	38.8918	7.21927	7.22241	144.435	144.433	0.000159504	0.00899258	1.58704	0.529172	0.139543	0.0128044	0.000622719	0.0105775	0.0441734	0.00156975	-0.000950791	0.000416599	-0.0175647	-0.125612	0.401987	-0.933866	-0.281471	0.453252	0.27763	0.0109705	5.91908e-05	0.0567796	-0.161959	-0.105179	0.19883	0.300623	-0.00174664	0.000120891	-0.00049339	0      	0.005  	272.099
1.198802e+01      	38.883 	7.21927	7.22241	144.435	144.433	0.00016013	0.008977	1.58703	0.528014	0.138157	0.0128098	0.000626111	0.010589	0.0440925	0.00157041	-0.000949112	0.000416595	-0.0171649	-0.125613	0.399792	-0.933511	-0.281067	0.452407	0.278064	0.011024	5.92419e-05	0.0568893	-0.16185	-0.104961	0.19882	0.300572	-0.00174717	0.000121251	-0.000493616	0      	0.005  	272.099
1.203802e+01      	38.8742	7.21927	7.22242	144.435	144.433	0.000160756	0.00896107	1.58701	0.526869	0.136785	0.0128152	0.000629495	0.0106003	0.0440099	0.00157102	-0.000947434	0.000416591	-0.0167742	-0.125614	0.397614	-0.933166	-0.280664	0.451566	0.278495	0.0110776	5.92926e-05	0.0569975	-0.161738	-0.10474	0.198809	0.300521	-0.00174768	0.00012161	-0.00049384	0      	0.005  	272.099
1.208802e+01      	38.8655	7.21927	7.22242	144.435	144.433	0.000161382	0.00894479	1.587  	0.525739	0.135426	0.0128206	0.000632872	0.0106115	0.0439256	0.00157157	-0.000945758	0.000416587	-0.0163925	-0.125614	0.395453	-0.932831	-0.280261	0.450729	0.278924	0.011131	5.93431e-05	0.0571042	-0.161621	-0.104517	0.198799	0.300471	-0.0017482	0.000121968	-0.000494063	0      	0.005  	272.099
1.213802e+01      	38.8568	7.21927	7.22242	144.435	144.433	0.000162007	0.00892818	1.58698	0.524622	0.134081	0.012826	0.00063624	0.0106225	0.0438396	0.00157208	-0.000944085	0.000416583	-0.0160195	-0.125615	0.393309	-0.932505	-0.27986	0.449895	0.279351	0.0111845	5.93933e-05	0.0572095	-0.161501	-0.104291	0.198789	0.30042	-0.00174871	0.000122325	-0.000494284	0      	0.005  	272.099
1.218802e+01      	38.8482	7.21927	7.22242	144.435	144.433	0.000162632	0.00891125	1.58697	0.523519	0.13275	0.0128314	0.000639601	0.0106334	0.0437519	0.00157253	-0.000942413	0.00041658	-0.0156551	-0.125615	0.391181	-0.932187	-0.279459	0.449064	0.279775	0.011238	5.94431e-05	0.0573133	-0.161377	-0.104063	0.19878	0.30037	-0.00174922	0.000122681	-0.000494504	0      	0.005  	272.099
1.223802e+01      	38.8397	7.21928	7.22242	144.435	144.433	0.000163256	0.008894	1.58695	0.522429	0.131431	0.0128367	0.000642953	0.0106442	0.0436627	0.00157293	-0.000940744	0.000416576	-0.015299	-0.125615	0.389069	-0.931879	-0.279059	0.448236	0.280198	0.0112914	5.94926e-05	0.0574157	-0.161249	-0.103833	0.19877	0.300321	-0.00174972	0.000123036	-0.000494722	0      	0.005  	272.099
1.228802e+01      	38.8312	7.21928	7.22242	144.435	144.433	0.00016388	0.00887644	1.58694	0.521353	0.130126	0.0128421	0.000646296	0.0106548	0.043572	0.00157328	-0.000939077	0.000416572	-0.0149511	-0.125615	0.386974	-0.931578	-0.27866	0.447411	0.280618	0.0113448	5.95418e-05	0.0575166	-0.161118	-0.103601	0.19876	0.300272	-0.00175022	0.000123391	-0.000494938	0      	0.005  	272.099
1.233802e+01      	38.8228	7.21928	7.22242	144.435	144.433	0.000164504	0.00885858	1.58693	0.52029	0.128833	0.0128475	0.000649631	0.0106653	0.0434797	0.00157358	-0.000937412	0.000416568	-0.0146111	-0.125615	0.384895	-0.931285	-0.278262	0.44659	0.281035	0.0113982	5.95907e-05	0.057616	-0.160983	-0.103367	0.19875	0.300223	-0.00175072	0.000123744	-0.000495153	0      	0.005  	272.099
1.238802e+01      	38.8144	7.21928	7.22242	144.435	144.433	0.000165127	0.00884044	1.58691	0.51924	0.127554	0.0128529	0.000652958	0.0106757	0.043386	0.00157383	-0.00093575	0.000416565	-0.0142788	-0.125615	0.382831	-0.931 	-0.277865	0.445772	0.281451	0.0114516	5.96393e-05	0.0577141	-0.160844	-0.10313	0.198741	0.300174	-0.00175121	0.000124097	-0.000495367	0      	0.005  	272.099
1.243802e+01      	38.8062	7.21928	7.22242	144.435	144.433	0.000165749	0.00882202	1.5869 	0.518203	0.126287	0.0128582	0.000656275	0.0106859	0.0432909	0.00157403	-0.00093409	0.000416561	-0.0139542	-0.125615	0.380784	-0.930721	-0.277468	0.444957	0.281864	0.0115049	5.96876e-05	0.0578107	-0.160702	-0.102892	0.198731	0.300126	-0.0017517	0.000124448	-0.000495579	0      	0.005  	272.099
1.248802e+01      	38.7979	7.21928	7.22243	144.435	144.433	0.000166371	0.00880332	1.58688	0.517178	0.125032	0.0128636	0.000659584	0.0106961	0.0431945	0.00157419	-0.000932433	0.000416558	-0.0136369	-0.125614	0.378753	-0.930449	-0.277072	0.444146	0.282275	0.0115583	5.97355e-05	0.0579058	-0.160557	-0.102651	0.198722	0.300078	-0.00175218	0.000124798	-0.000495789	0      	0.005  	272.099
1.253802e+01      	38.7898	7.21928	7.22243	144.435	144.433	0.000166992	0.00878436	1.58687	0.516166	0.12379	0.012869	0.000662884	0.0107061	0.0430967	0.0015743	-0.000930778	0.000416554	-0.013327	-0.125614	0.376737	-0.930184	-0.276677	0.443337	0.282684	0.0116116	5.97831e-05	0.0579996	-0.160409	-0.102409	0.198712	0.300031	-0.00175267	0.000125148	-0.000495998	0      	0.005  	272.099
1.258802e+01      	38.7817	7.21928	7.22243	144.435	144.433	0.000167612	0.00876515	1.58686	0.515166	0.122561	0.0128743	0.000666174	0.0107159	0.0429977	0.00157437	-0.000929127	0.000416551	-0.013024	-0.125613	0.374737	-0.929924	-0.276283	0.442532	0.283091	0.0116649	5.98305e-05	0.0580919	-0.160257	-0.102165	0.198703	0.299984	-0.00175315	0.000125496	-0.000496205	0      	0.005  	272.099
1.263802e+01      	38.7736	7.21928	7.22243	144.435	144.433	0.000168232	0.00874569	1.58684	0.514178	0.121343	0.0128797	0.000669456	0.0107257	0.0428974	0.00157439	-0.000927478	0.000416547	-0.012728	-0.125612	0.372752	-0.92967	-0.27589	0.44173	0.283496	0.0117182	5.98775e-05	0.0581828	-0.160102	-0.101919	0.198694	0.299937	-0.00175362	0.000125844	-0.000496411	0      	0.005  	272.099
1.268802e+01      	38.7656	7.21928	7.22243	144.435	144.433	0.000168851	0.00872599	1.58683	0.513203	0.120138	0.012885	0.000672728	0.0107353	0.0427959	0.00157436	-0.000925832	0.000416544	-0.0124388	-0.125611	0.370783	-0.929422	-0.275497	0.440931	0.283898	0.0117714	5.99242e-05	0.0582724	-0.159944	-0.101671	0.198685	0.299891	-0.00175409	0.00012619	-0.000496616	0      	0.005  	272.099
